customer_id,initial_loan,days_since_last_loan,on_time_pct,n_increases_2023,total_profit,risk_state,risk_label,eligible,received,max_possible_increases,utilisation_rate,incremental_profit,pd_monthly,pd_annual,lgd,ead,el_per_increase,ev_per_increase
2833,2023,179,84.16,0,0,2,Sub-Prime,1,0,2,0.3385196710380084,0,0.05,0.4043067291584016,0.55,1011.5,27.816250000000004,12.183749999999996
2834,3285,173,91.44,0,0,1,Near-Prime,1,0,2,0.6190264503222939,0,0.015,0.19488759828622726,0.55,1642.5,13.550625,26.449375
2835,3056,168,84.9,5,120,2,Sub-Prime,1,1,2,0.5681262502778395,120,0.05,0.4043067291584016,0.55,1528.0,42.02,-2.020000000000003
2836,4225,260,93.08,5,120,1,Near-Prime,1,1,4,0.8279617692820627,120,0.015,0.19488759828622726,0.55,2112.5,17.428125,22.571875
2837,2101,124,87.64,5,120,1,Near-Prime,1,1,2,0.3558568570793509,120,0.015,0.19488759828622726,0.55,1050.5,8.666625,31.333375
2838,2908,130,97.74,0,0,0,Prime,1,0,2,0.5352300511224717,0,0.005,0.10563503279752744,0.55,1454.0,3.9985000000000004,36.0015
2839,840,233,91.17,0,0,1,Near-Prime,1,0,3,0.0755723494109802,0,0.015,0.19488759828622726,0.55,420.0,3.4650000000000003,36.535
2840,3317,153,92.45,5,120,1,Near-Prime,1,1,2,0.6261391420315626,120,0.015,0.19488759828622726,0.55,1658.5,13.682625,26.317375
2841,2996,329,91.13,3,40,1,Near-Prime,1,1,5,0.5547899533229607,40,0.015,0.19488759828622726,0.55,1498.0,12.358500000000001,27.6415
2842,2225,124,97.71,0,0,0,Prime,1,0,2,0.3834185374527672,0,0.005,0.10563503279752744,0.55,1112.5,3.059375,36.940625
2843,2189,353,81.27,0,0,2,Sub-Prime,1,0,5,0.37541675927984,0,0.05,0.4043067291584016,0.55,1094.5,30.098750000000003,9.901249999999997
2844,3767,99,81.35,4,80,2,Sub-Prime,1,1,1,0.726161369193154,80,0.05,0.4043067291584016,0.55,1883.5,51.79625000000001,-11.796250000000008
2845,4906,52,94.03,0,0,1,Near-Prime,0,0,0,0.9793287397199376,0,0.015,0.19488759828622726,0.55,2453.0,20.23725,19.76275
2846,761,331,95.36,5,120,0,Prime,1,1,5,0.058012891753723,120,0.005,0.10563503279752744,0.55,380.5,1.046375,38.953625
2847,1942,127,88.67,4,80,1,Near-Prime,1,1,2,0.3205156701489219,80,0.015,0.19488759828622726,0.55,971.0,8.01075,31.98925
2848,905,13,87.05,5,120,1,Near-Prime,0,1,0,0.0900200044454323,120,0.015,0.19488759828622726,0.55,452.5,3.7331250000000002,36.266875
2849,2690,4,85.56,3,40,1,Near-Prime,0,1,0,0.4867748388530785,40,0.015,0.19488759828622726,0.55,1345.0,11.096250000000001,28.90375
2850,4937,249,84.69,3,40,2,Sub-Prime,1,1,4,0.986219159813292,40,0.05,0.4043067291584016,0.55,2468.5,67.88375,-27.883750000000006
2851,743,26,98.24,4,80,0,Prime,0,1,0,0.0540120026672593,80,0.005,0.10563503279752744,0.55,371.5,1.021625,38.978375
2852,4607,124,85.9,5,120,1,Near-Prime,1,1,2,0.912869526561458,120,0.015,0.19488759828622726,0.55,2303.5,19.003875,20.996125
2853,1060,28,92.96,0,0,1,Near-Prime,0,0,0,0.1244721049122027,0,0.015,0.19488759828622726,0.55,530.0,4.3725000000000005,35.6275
2854,4637,2,95.74,3,40,0,Prime,0,1,0,0.9195376750388976,40,0.005,0.10563503279752744,0.55,2318.5,6.375875000000001,33.624125
2855,3225,227,80.44,3,40,2,Sub-Prime,1,1,3,0.6056901533674149,40,0.05,0.4043067291584016,0.55,1612.5,44.34375000000001,-4.343750000000007
2856,1093,136,80.68,5,120,2,Sub-Prime,1,1,2,0.131807068237386,120,0.05,0.4043067291584016,0.55,546.5,15.028750000000002,24.971249999999998
2857,2326,256,86.66,0,0,1,Near-Prime,1,0,4,0.4058679706601467,0,0.015,0.19488759828622726,0.55,1163.0,9.594750000000001,30.40525
2858,3729,239,93.92,0,0,1,Near-Prime,1,0,3,0.7177150477883975,0,0.015,0.19488759828622726,0.55,1864.5,15.382125,24.617874999999998
2859,3787,278,85.22,0,0,1,Near-Prime,1,0,4,0.730606801511447,0,0.015,0.19488759828622726,0.55,1893.5,15.621375,24.378625
2860,4573,322,80.03,5,120,2,Sub-Prime,1,1,5,0.90531229162036,120,0.05,0.4043067291584016,0.55,2286.5,62.87875000000001,-22.87875000000001
2861,633,159,85.76,0,0,1,Near-Prime,1,0,2,0.0295621249166481,0,0.015,0.19488759828622726,0.55,316.5,2.611125,37.388875
2862,3638,5,81.8,4,80,2,Sub-Prime,0,1,0,0.6974883307401645,80,0.05,0.4043067291584016,0.55,1819.0,50.02250000000001,-10.022500000000008
2863,4419,304,84.39,4,80,2,Sub-Prime,1,1,5,0.8710824627695043,80,0.05,0.4043067291584016,0.55,2209.5,60.76125000000001,-20.76125000000001
2864,572,142,86.66,4,80,1,Near-Prime,1,1,2,0.0160035563458546,80,0.015,0.19488759828622726,0.55,286.0,2.3595,37.6405
2865,4994,180,82.56,0,0,2,Sub-Prime,1,0,3,0.9988886419204268,0,0.05,0.4043067291584016,0.55,2497.0,68.6675,-28.667500000000004
2866,4725,29,94.13,4,80,1,Near-Prime,0,1,0,0.9390975772393866,80,0.015,0.19488759828622726,0.55,2362.5,19.490625,20.509375
2867,3478,252,85.12,0,0,1,Near-Prime,1,0,4,0.6619248721938209,0,0.015,0.19488759828622726,0.55,1739.0,14.34675,25.65325
2868,4861,39,93.22,5,120,1,Near-Prime,0,1,0,0.9693265170037786,120,0.015,0.19488759828622726,0.55,2430.5,20.051625,19.948375
2869,2485,186,91.98,0,0,1,Near-Prime,1,0,3,0.4412091575905756,0,0.015,0.19488759828622726,0.55,1242.5,10.250625000000001,29.749375
2870,1292,318,97.96,5,120,0,Prime,1,1,5,0.1760391198044009,120,0.005,0.10563503279752744,0.55,646.0,1.7765000000000002,38.2235
2871,4759,303,81.76,5,120,2,Sub-Prime,1,1,5,0.9466548121804844,120,0.05,0.4043067291584016,0.55,2379.5,65.43625000000002,-25.436250000000015
2872,594,226,84.29,0,0,2,Sub-Prime,1,0,3,0.0208935318959768,0,0.05,0.4043067291584016,0.55,297.0,8.1675,31.8325
2873,1633,219,97.3,0,0,0,Prime,1,0,3,0.2518337408312958,0,0.005,0.10563503279752744,0.55,816.5,2.245375,37.754625
2874,737,323,96.44,0,0,0,Prime,1,0,5,0.0526783729717715,0,0.005,0.10563503279752744,0.55,368.5,1.0133750000000001,38.986625
2875,3446,42,83.84,5,120,2,Sub-Prime,0,1,0,0.6548121804845521,120,0.05,0.4043067291584016,0.55,1723.0,47.38250000000001,-7.382500000000007
2876,3030,143,82.15,0,0,2,Sub-Prime,1,0,2,0.5623471882640587,0,0.05,0.4043067291584016,0.55,1515.0,41.66250000000001,-1.6625000000000085
2877,2460,277,97.12,4,80,0,Prime,1,1,4,0.4356523671927095,80,0.005,0.10563503279752744,0.55,1230.0,3.3825000000000003,36.6175
2878,1548,318,83.56,3,40,2,Sub-Prime,1,1,5,0.2329406534785507,40,0.05,0.4043067291584016,0.55,774.0,21.285000000000004,18.714999999999996
2879,3029,173,97.42,0,0,0,Prime,1,0,2,0.562124916648144,0,0.005,0.10563503279752744,0.55,1514.5,4.164875,35.835125
2880,3464,246,99.22,5,120,0,Prime,1,1,4,0.6588130695710158,120,0.005,0.10563503279752744,0.55,1732.0,4.763000000000001,35.237
2881,1463,172,84.42,4,80,2,Sub-Prime,1,1,2,0.2140475661258057,80,0.05,0.4043067291584016,0.55,731.5,20.116250000000004,19.883749999999996
2882,1036,40,96.81,0,0,0,Prime,0,0,0,0.1191375861302511,0,0.005,0.10563503279752744,0.55,518.0,1.4245,38.5755
2883,4723,49,88.48,0,0,1,Near-Prime,0,0,0,0.9386530340075572,0,0.015,0.19488759828622726,0.55,2361.5,19.482375,20.517625
2884,4179,322,95.78,4,80,0,Prime,1,1,5,0.8177372749499889,80,0.005,0.10563503279752744,0.55,2089.5,5.746125,34.253875
2885,4687,179,88.15,0,0,1,Near-Prime,1,0,2,0.93065125583463,0,0.015,0.19488759828622726,0.55,2343.5,19.333875000000003,20.666124999999997
2886,4224,341,81.41,0,0,2,Sub-Prime,1,0,5,0.8277394976661481,0,0.05,0.4043067291584016,0.55,2112.0,58.080000000000005,-18.080000000000005
2887,1042,158,94.25,0,0,1,Near-Prime,1,0,2,0.120471215825739,0,0.015,0.19488759828622726,0.55,521.0,4.29825,35.70175
2888,1345,36,83.01,3,40,2,Sub-Prime,0,1,0,0.1878195154478773,40,0.05,0.4043067291584016,0.55,672.5,18.493750000000002,21.506249999999998
2889,4103,26,98.54,0,0,0,Prime,0,0,0,0.8008446321404756,0,0.005,0.10563503279752744,0.55,2051.5,5.641625,34.358375
2890,3536,255,88.35,3,40,1,Near-Prime,1,1,4,0.6748166259168704,40,0.015,0.19488759828622726,0.55,1768.0,14.586,25.414
2891,2994,277,81.64,0,0,2,Sub-Prime,1,0,4,0.5543454100911314,0,0.05,0.4043067291584016,0.55,1497.0,41.167500000000004,-1.167500000000004
2892,4985,248,84.57,3,40,2,Sub-Prime,1,1,4,0.9968881973771948,40,0.05,0.4043067291584016,0.55,2492.5,68.54375,-28.543750000000003
2893,3219,180,97.25,3,40,0,Prime,1,1,3,0.604356523671927,40,0.005,0.10563503279752744,0.55,1609.5,4.426125000000001,35.573875
2894,2384,16,86.42,0,0,1,Near-Prime,0,0,0,0.4187597243831962,0,0.015,0.19488759828622726,0.55,1192.0,9.834,30.166
2895,4638,124,97.13,4,80,0,Prime,1,1,2,0.9197599466548122,80,0.005,0.10563503279752744,0.55,2319.0,6.377250000000001,33.622749999999996
2896,4849,311,83.45,0,0,2,Sub-Prime,1,0,5,0.9666592576128028,0,0.05,0.4043067291584016,0.55,2424.5,66.67375000000001,-26.673750000000013
2897,3701,211,89.36,3,40,1,Near-Prime,1,1,3,0.7114914425427873,40,0.015,0.19488759828622726,0.55,1850.5,15.266625000000001,24.733375
2898,3210,236,97.57,0,0,0,Prime,1,0,3,0.6023560791286953,0,0.005,0.10563503279752744,0.55,1605.0,4.41375,35.58625
2899,2453,298,80.97,0,0,2,Sub-Prime,1,0,4,0.4340964658813069,0,0.05,0.4043067291584016,0.55,1226.5,33.728750000000005,6.271249999999995
2900,4350,199,86.09,5,120,1,Near-Prime,1,1,3,0.8557457212713936,120,0.015,0.19488759828622726,0.55,2175.0,17.94375,22.05625
2901,1189,180,98.2,3,40,0,Prime,1,1,3,0.1531451433651922,40,0.005,0.10563503279752744,0.55,594.5,1.634875,38.365125
2902,2450,129,91.93,0,0,1,Near-Prime,1,0,2,0.433429651033563,0,0.015,0.19488759828622726,0.55,1225.0,10.106250000000001,29.893749999999997
2903,956,120,94.32,0,0,1,Near-Prime,1,0,2,0.1013558568570793,0,0.015,0.19488759828622726,0.55,478.0,3.9435000000000002,36.0565
2904,2630,186,96.84,0,0,0,Prime,1,0,3,0.4734385418981996,0,0.005,0.10563503279752744,0.55,1315.0,3.6162500000000004,36.38375
2905,4476,226,90.47,4,80,1,Near-Prime,1,1,3,0.8837519448766392,80,0.015,0.19488759828622726,0.55,2238.0,18.4635,21.5365
2906,4744,161,96.91,3,40,0,Prime,1,1,2,0.9433207379417649,40,0.005,0.10563503279752744,0.55,2372.0,6.523000000000001,33.477
2907,1679,111,92.78,0,0,1,Near-Prime,1,0,1,0.2620582351633696,0,0.015,0.19488759828622726,0.55,839.5,6.9258750000000004,33.074125
2908,4785,133,93.71,3,40,1,Near-Prime,1,1,2,0.9524338741942654,40,0.015,0.19488759828622726,0.55,2392.5,19.738125,20.261875
2909,4065,185,83.06,0,0,2,Sub-Prime,1,0,3,0.7923983107357191,0,0.05,0.4043067291584016,0.55,2032.5,55.893750000000004,-15.893750000000004
2910,1382,174,98.78,5,120,0,Prime,1,1,2,0.1960435652367192,120,0.005,0.10563503279752744,0.55,691.0,1.9002500000000002,38.09975
2911,899,260,95.92,5,120,0,Prime,1,1,4,0.0886863747499444,120,0.005,0.10563503279752744,0.55,449.5,1.2361250000000001,38.763875
2912,1108,316,85.08,5,120,1,Near-Prime,1,1,5,0.1351411424761058,120,0.015,0.19488759828622726,0.55,554.0,4.5705,35.4295
2913,2138,311,91.6,4,80,1,Near-Prime,1,1,5,0.3640809068681929,80,0.015,0.19488759828622726,0.55,1069.0,8.81925,31.18075
2914,2648,357,87.53,4,80,1,Near-Prime,1,1,5,0.4774394309846632,80,0.015,0.19488759828622726,0.55,1324.0,10.923,29.076999999999998
2915,1882,268,93.21,3,40,1,Near-Prime,1,1,4,0.3071793731940431,40,0.015,0.19488759828622726,0.55,941.0,7.76325,32.23675
2916,1903,281,99.87,0,0,0,Prime,1,0,4,0.3118470771282507,0,0.005,0.10563503279752744,0.55,951.5,2.6166250000000004,37.383375
2917,1319,223,80.91,3,40,2,Sub-Prime,1,1,3,0.1820404534340964,40,0.05,0.4043067291584016,0.55,659.5,18.136250000000004,21.863749999999996
2918,3792,251,99.05,0,0,0,Prime,1,0,4,0.7317181595910203,0,0.005,0.10563503279752744,0.55,1896.0,5.214,34.786
2919,1319,63,81.45,4,80,2,Sub-Prime,1,1,1,0.1820404534340964,80,0.05,0.4043067291584016,0.55,659.5,18.136250000000004,21.863749999999996
2920,919,317,89.22,4,80,1,Near-Prime,1,1,5,0.0931318070682373,80,0.015,0.19488759828622726,0.55,459.5,3.790875,36.209125
2921,4719,123,89.64,3,40,1,Near-Prime,1,1,2,0.9377639475438988,40,0.015,0.19488759828622726,0.55,2359.5,19.465875,20.534125
2922,3802,69,85.37,0,0,1,Near-Prime,1,0,1,0.7339408757501668,0,0.015,0.19488759828622726,0.55,1901.0,15.683250000000001,24.31675
2923,2008,237,91.33,5,120,1,Near-Prime,1,1,3,0.3351855967992887,120,0.015,0.19488759828622726,0.55,1004.0,8.283000000000001,31.717
2924,1267,74,96.68,4,80,0,Prime,1,1,1,0.1704823294065348,80,0.005,0.10563503279752744,0.55,633.5,1.7421250000000001,38.257875
2925,2544,9,85.88,0,0,1,Near-Prime,0,0,0,0.4543231829295399,0,0.015,0.19488759828622726,0.55,1272.0,10.494,29.506
2926,2639,267,81.41,5,120,2,Sub-Prime,1,1,4,0.4754389864414314,120,0.05,0.4043067291584016,0.55,1319.5,36.28625,3.7137499999999974
2927,3529,87,92.65,0,0,1,Near-Prime,1,0,1,0.6732607246054679,0,0.015,0.19488759828622726,0.55,1764.5,14.557125000000001,25.442875
2928,2049,49,95.03,3,40,0,Prime,0,1,0,0.3442987330517892,40,0.005,0.10563503279752744,0.55,1024.5,2.817375,37.182625
2929,2264,142,99.09,3,40,0,Prime,1,1,2,0.3920871304734385,40,0.005,0.10563503279752744,0.55,1132.0,3.1130000000000004,36.887
2930,3145,58,83.19,3,40,2,Sub-Prime,0,1,0,0.5879084240942432,40,0.05,0.4043067291584016,0.55,1572.5,43.243750000000006,-3.2437500000000057
2931,4216,317,98.03,4,80,0,Prime,1,1,5,0.8259613247388309,80,0.005,0.10563503279752744,0.55,2108.0,5.797000000000001,34.203
2932,4981,210,89.64,4,80,1,Near-Prime,1,1,3,0.9959991109135364,80,0.015,0.19488759828622726,0.55,2490.5,20.546625000000002,19.453374999999998
2933,2793,71,84.72,0,0,2,Sub-Prime,1,0,1,0.5096688152922871,0,0.05,0.4043067291584016,0.55,1396.5,38.40375,1.5962499999999977
2934,3208,243,99.25,3,40,0,Prime,1,1,4,0.601911535896866,40,0.005,0.10563503279752744,0.55,1604.0,4.4110000000000005,35.589
2935,1400,238,84.77,0,0,2,Sub-Prime,1,0,3,0.2000444543231829,0,0.05,0.4043067291584016,0.55,700.0,19.250000000000004,20.749999999999996
2936,3584,189,94.67,5,120,1,Near-Prime,1,1,3,0.6854856634807736,120,0.015,0.19488759828622726,0.55,1792.0,14.784,25.216
2937,2509,49,95.7,5,120,0,Prime,0,1,0,0.4465436763725272,120,0.005,0.10563503279752744,0.55,1254.5,3.4498750000000005,36.550125
2938,741,204,88.61,5,120,1,Near-Prime,1,1,3,0.05356745943543,120,0.015,0.19488759828622726,0.55,370.5,3.056625,36.943375
2939,2885,53,93.8,3,40,1,Near-Prime,0,1,0,0.5301178039564348,40,0.015,0.19488759828622726,0.55,1442.5,11.900625,28.099375000000002
2940,4768,309,91.45,5,120,1,Near-Prime,1,1,5,0.9486552567237164,120,0.015,0.19488759828622726,0.55,2384.0,19.668,20.332
2941,1171,223,83.84,0,0,2,Sub-Prime,1,0,3,0.1491442542787286,0,0.05,0.4043067291584016,0.55,585.5,16.101250000000004,23.898749999999996
2942,663,155,95.2,0,0,0,Prime,1,0,2,0.0362302733940875,0,0.005,0.10563503279752744,0.55,331.5,0.9116250000000001,39.088375
2943,964,359,98.56,0,0,0,Prime,1,0,5,0.1031340297843965,0,0.005,0.10563503279752744,0.55,482.0,1.3255000000000001,38.6745
2944,3542,50,89.77,3,40,1,Near-Prime,0,1,0,0.6761502556123583,40,0.015,0.19488759828622726,0.55,1771.0,14.610750000000001,25.389249999999997
2945,2942,240,99.89,0,0,0,Prime,1,0,4,0.5427872860635696,0,0.005,0.10563503279752744,0.55,1471.0,4.04525,35.95475
2946,2855,329,88.56,4,80,1,Near-Prime,1,1,5,0.5234496554789954,80,0.015,0.19488759828622726,0.55,1427.5,11.776875,28.223125
2947,4778,160,89.59,5,120,1,Near-Prime,1,1,2,0.9508779728828628,120,0.015,0.19488759828622726,0.55,2389.0,19.70925,20.29075
2948,3057,128,93.48,0,0,1,Near-Prime,1,0,2,0.5683485218937542,0,0.015,0.19488759828622726,0.55,1528.5,12.610125,27.389875
2949,1045,84,83.72,5,120,2,Sub-Prime,1,1,1,0.121138030673483,120,0.05,0.4043067291584016,0.55,522.5,14.368750000000002,25.631249999999998
2950,4335,68,98.04,0,0,0,Prime,1,0,1,0.8524116470326739,0,0.005,0.10563503279752744,0.55,2167.5,5.960625,34.039375
2951,1093,54,96.03,0,0,0,Prime,0,0,0,0.131807068237386,0,0.005,0.10563503279752744,0.55,546.5,1.5028750000000002,38.497125
2952,4304,84,97.45,4,80,0,Prime,1,1,1,0.8455212269393199,80,0.005,0.10563503279752744,0.55,2152.0,5.918,34.082
2953,1959,344,92.19,3,40,1,Near-Prime,1,1,5,0.324294287619471,40,0.015,0.19488759828622726,0.55,979.5,8.080875,31.919125
2954,3993,328,97.67,5,120,0,Prime,1,1,5,0.7763947543898644,120,0.005,0.10563503279752744,0.55,1996.5,5.490375,34.509625
2955,3101,79,93.6,3,40,1,Near-Prime,1,1,1,0.5781284729939987,40,0.015,0.19488759828622726,0.55,1550.5,12.791625,27.208375
2956,2944,219,90.23,3,40,1,Near-Prime,1,1,3,0.5432318292953989,40,0.015,0.19488759828622726,0.55,1472.0,12.144,27.856
2957,3172,109,98.64,0,0,0,Prime,1,0,1,0.5939097577239386,0,0.005,0.10563503279752744,0.55,1586.0,4.3615,35.6385
2958,4700,252,88.79,0,0,1,Near-Prime,1,0,4,0.9335407868415204,0,0.015,0.19488759828622726,0.55,2350.0,19.3875,20.6125
2959,516,316,90.01,3,40,1,Near-Prime,1,1,5,0.0035563458546343,40,0.015,0.19488759828622726,0.55,258.0,2.1285000000000003,37.8715
2960,3691,163,83.39,5,120,2,Sub-Prime,1,1,2,0.7092687263836408,120,0.05,0.4043067291584016,0.55,1845.5,50.751250000000006,-10.751250000000006
2961,892,102,98.95,0,0,0,Prime,1,0,1,0.0871304734385419,0,0.005,0.10563503279752744,0.55,446.0,1.2265000000000001,38.7735
2962,924,112,84.42,3,40,2,Sub-Prime,1,1,1,0.0942431651478106,40,0.05,0.4043067291584016,0.55,462.0,12.705000000000002,27.294999999999998
2963,1071,251,84.03,0,0,2,Sub-Prime,1,0,4,0.1269170926872638,0,0.05,0.4043067291584016,0.55,535.5,14.726250000000002,25.27375
2964,4131,151,82.02,5,120,2,Sub-Prime,1,1,2,0.8070682373860858,120,0.05,0.4043067291584016,0.55,2065.5,56.80125000000001,-16.80125000000001
2965,1620,335,89.07,0,0,1,Near-Prime,1,0,5,0.2489442098244054,0,0.015,0.19488759828622726,0.55,810.0,6.6825,33.3175
2966,741,250,85.47,0,0,1,Near-Prime,1,0,4,0.05356745943543,0,0.015,0.19488759828622726,0.55,370.5,3.056625,36.943375
2967,4397,353,94.82,4,80,1,Near-Prime,1,1,5,0.8661924872193821,80,0.015,0.19488759828622726,0.55,2198.5,18.137625,21.862375
2968,4595,87,86.15,0,0,1,Near-Prime,1,0,1,0.9102022671704824,0,0.015,0.19488759828622726,0.55,2297.5,18.954375000000002,21.045624999999998
2969,2779,99,94.42,0,0,1,Near-Prime,1,0,1,0.506557012669482,0,0.015,0.19488759828622726,0.55,1389.5,11.463375000000001,28.536625
2970,1288,119,83.92,0,0,2,Sub-Prime,1,0,1,0.1751500333407424,0,0.05,0.4043067291584016,0.55,644.0,17.71,22.29
2971,1214,302,84.6,3,40,2,Sub-Prime,1,1,5,0.1587019337630584,40,0.05,0.4043067291584016,0.55,607.0,16.692500000000003,23.307499999999997
2972,3349,203,96.12,5,120,0,Prime,1,1,3,0.6332518337408313,120,0.005,0.10563503279752744,0.55,1674.5,4.604875000000001,35.395125
2973,1275,148,87.42,5,120,1,Near-Prime,1,1,2,0.1722605023338519,120,0.015,0.19488759828622726,0.55,637.5,5.259375,34.740625
2974,4526,200,82.24,5,120,2,Sub-Prime,1,1,3,0.8948655256723717,120,0.05,0.4043067291584016,0.55,2263.0,62.23250000000001,-22.23250000000001
2975,2747,294,99.23,0,0,0,Prime,1,0,4,0.4994443209602134,0,0.005,0.10563503279752744,0.55,1373.5,3.7771250000000003,36.222875
2976,578,2,83.55,0,0,2,Sub-Prime,0,0,0,0.0173371860413425,0,0.05,0.4043067291584016,0.55,289.0,7.947500000000001,32.0525
2977,4426,67,83.0,5,120,2,Sub-Prime,1,1,1,0.8726383640809069,120,0.05,0.4043067291584016,0.55,2213.0,60.85750000000001,-20.85750000000001
2978,1355,153,87.17,3,40,1,Near-Prime,1,1,2,0.1900422316070237,40,0.015,0.19488759828622726,0.55,677.5,5.589375,34.410624999999996
2979,2648,181,81.91,5,120,2,Sub-Prime,1,1,3,0.4774394309846632,120,0.05,0.4043067291584016,0.55,1324.0,36.410000000000004,3.5899999999999963
2980,1531,12,83.11,3,40,2,Sub-Prime,0,1,0,0.2291620360080017,40,0.05,0.4043067291584016,0.55,765.5,21.051250000000003,18.948749999999997
2981,3771,188,96.93,0,0,0,Prime,1,0,3,0.7270504556568126,0,0.005,0.10563503279752744,0.55,1885.5,5.185125,34.814875
2982,4076,19,83.43,0,0,2,Sub-Prime,0,0,0,0.7948432985107802,0,0.05,0.4043067291584016,0.55,2038.0,56.04500000000001,-16.04500000000001
2983,4682,338,82.23,4,80,2,Sub-Prime,1,1,5,0.9295398977550566,80,0.05,0.4043067291584016,0.55,2341.0,64.37750000000001,-24.377500000000012
2984,3956,282,97.6,0,0,0,Prime,1,0,4,0.7681707046010224,0,0.005,0.10563503279752744,0.55,1978.0,5.439500000000001,34.5605
2985,4006,9,88.88,4,80,1,Near-Prime,0,1,0,0.7792842853967549,80,0.015,0.19488759828622726,0.55,2003.0,16.52475,23.47525
2986,907,187,83.14,0,0,2,Sub-Prime,1,0,3,0.0904645476772616,0,0.05,0.4043067291584016,0.55,453.5,12.471250000000001,27.52875
2987,3211,344,91.63,0,0,1,Near-Prime,1,0,5,0.6025783507446099,0,0.015,0.19488759828622726,0.55,1605.5,13.245375000000001,26.754624999999997
2988,3588,18,80.83,0,0,2,Sub-Prime,0,0,0,0.6863747499444321,0,0.05,0.4043067291584016,0.55,1794.0,49.33500000000001,-9.335000000000008
2989,2168,142,88.55,5,120,1,Near-Prime,1,1,2,0.3707490553456323,120,0.015,0.19488759828622726,0.55,1084.0,8.943,31.057000000000002
2990,647,102,91.81,5,120,1,Near-Prime,1,1,1,0.0326739275394532,120,0.015,0.19488759828622726,0.55,323.5,2.6688750000000003,37.331125
2991,4827,302,99.14,4,80,0,Prime,1,1,5,0.9617692820626806,80,0.005,0.10563503279752744,0.55,2413.5,6.637125000000001,33.362875
2992,4397,240,86.53,0,0,1,Near-Prime,1,0,4,0.8661924872193821,0,0.015,0.19488759828622726,0.55,2198.5,18.137625,21.862375
2993,2450,151,95.3,3,40,0,Prime,1,1,2,0.433429651033563,40,0.005,0.10563503279752744,0.55,1225.0,3.3687500000000004,36.63125
2994,865,271,82.65,3,40,2,Sub-Prime,1,1,4,0.0811291398088464,40,0.05,0.4043067291584016,0.55,432.5,11.89375,28.10625
2995,2174,336,88.67,3,40,1,Near-Prime,1,1,5,0.3720826850411202,40,0.015,0.19488759828622726,0.55,1087.0,8.96775,31.032249999999998
2996,4994,187,84.46,3,40,2,Sub-Prime,1,1,3,0.9988886419204268,40,0.05,0.4043067291584016,0.55,2497.0,68.6675,-28.667500000000004
2997,3046,209,89.85,0,0,1,Near-Prime,1,0,3,0.5659035341186931,0,0.015,0.19488759828622726,0.55,1523.0,12.56475,27.43525
2998,1062,176,88.34,4,80,1,Near-Prime,1,1,2,0.124916648144032,80,0.015,0.19488759828622726,0.55,531.0,4.38075,35.61925
2999,4062,193,99.6,0,0,0,Prime,1,0,3,0.7917314958879751,0,0.005,0.10563503279752744,0.55,2031.0,5.58525,34.41475
3000,2989,176,98.35,0,0,0,Prime,1,0,2,0.5532340520115582,0,0.005,0.10563503279752744,0.55,1494.5,4.109875000000001,35.890125
3001,1272,65,91.64,0,0,1,Near-Prime,1,0,1,0.171593687486108,0,0.015,0.19488759828622726,0.55,636.0,5.247,34.753
3002,2537,309,83.53,3,40,2,Sub-Prime,1,1,5,0.4527672816181373,40,0.05,0.4043067291584016,0.55,1268.5,34.883750000000006,5.116249999999994
3003,3923,1,91.14,0,0,1,Near-Prime,0,0,0,0.7608357412758391,0,0.015,0.19488759828622726,0.55,1961.5,16.182375,23.817625
3004,3067,316,95.84,5,120,0,Prime,1,1,5,0.5705712380529007,120,0.005,0.10563503279752744,0.55,1533.5,4.217125,35.782875
3005,2073,270,80.76,0,0,2,Sub-Prime,1,0,4,0.3496332518337408,0,0.05,0.4043067291584016,0.55,1036.5,28.503750000000004,11.496249999999996
3006,4194,59,88.68,5,120,1,Near-Prime,0,1,0,0.8210713491887086,120,0.015,0.19488759828622726,0.55,2097.0,17.300250000000002,22.699749999999998
3007,3791,42,80.85,0,0,2,Sub-Prime,0,0,0,0.7314958879751056,0,0.05,0.4043067291584016,0.55,1895.5,52.126250000000006,-12.126250000000006
3008,1746,92,84.88,0,0,2,Sub-Prime,1,0,1,0.276950433429651,0,0.05,0.4043067291584016,0.55,873.0,24.007500000000004,15.992499999999996
3009,4219,225,81.84,4,80,2,Sub-Prime,1,1,3,0.8266281395865748,80,0.05,0.4043067291584016,0.55,2109.5,58.01125000000001,-18.01125000000001
3010,4339,285,99.21,0,0,0,Prime,1,0,4,0.8533007334963325,0,0.005,0.10563503279752744,0.55,2169.5,5.966125000000001,34.033875
3011,859,62,83.38,3,40,2,Sub-Prime,1,1,1,0.0797955101133585,40,0.05,0.4043067291584016,0.55,429.5,11.811250000000001,28.18875
3012,2876,279,83.0,0,0,2,Sub-Prime,1,0,4,0.5281173594132029,0,0.05,0.4043067291584016,0.55,1438.0,39.545,0.4549999999999983
3013,3509,13,99.44,4,80,0,Prime,0,1,0,0.668815292287175,80,0.005,0.10563503279752744,0.55,1754.5,4.8248750000000005,35.175125
3014,3493,27,90.32,4,80,1,Near-Prime,0,1,0,0.6652589464325406,80,0.015,0.19488759828622726,0.55,1746.5,14.408625,25.591375
3015,1462,141,95.16,4,80,0,Prime,1,1,2,0.2138252945098911,80,0.005,0.10563503279752744,0.55,731.0,2.01025,37.98975
