customer_id,risk_label,eligible,max_possible_increases,scenario,x_recommended
9586,Near-Prime,1,1,base,1.0
9587,Sub-Prime,1,1,base,1.0
9588,Sub-Prime,1,1,base,1.0
9589,Near-Prime,1,1,base,1.0
9590,Sub-Prime,0,1,base,0.0
9591,Sub-Prime,1,1,base,1.0
9592,Sub-Prime,1,1,base,1.0
9593,Prime,1,1,base,1.0
9594,Prime,1,1,base,1.0
9595,Prime,1,1,base,1.0
9596,Prime,1,1,base,1.0
9597,Prime,1,1,base,1.0
9598,Sub-Prime,1,1,base,0.0
9599,Prime,1,1,base,1.0
9600,Near-Prime,1,1,base,1.0
9601,Sub-Prime,1,1,base,0.0
9602,Near-Prime,1,1,base,1.0
9603,Near-Prime,1,1,base,1.0
9604,Sub-Prime,1,1,base,0.0
9605,Sub-Prime,1,1,base,1.0
9606,Near-Prime,0,1,base,0.0
9607,Prime,1,1,base,1.0
9608,Near-Prime,1,1,base,1.0
9609,Prime,1,1,base,1.0
9610,Sub-Prime,1,1,base,0.0
9611,Near-Prime,1,1,base,1.0
9612,Sub-Prime,1,1,base,0.0
9613,Prime,1,1,base,1.0
9614,Prime,0,1,base,0.0
9615,Near-Prime,1,1,base,1.0
9616,Prime,1,1,base,1.0
9617,Prime,1,1,base,1.0
9618,Sub-Prime,0,1,base,0.0
9619,Near-Prime,1,1,base,1.0
9620,Prime,1,1,base,1.0
9621,Near-Prime,1,1,base,1.0
9622,Near-Prime,0,1,base,0.0
9623,Near-Prime,1,1,base,1.0
9624,Near-Prime,1,1,base,1.0
9625,Sub-Prime,1,1,base,1.0
9626,Near-Prime,1,1,base,1.0
9627,Prime,1,1,base,1.0
9628,Prime,1,1,base,1.0
9629,Near-Prime,1,1,base,1.0
9630,Near-Prime,1,1,base,1.0
9631,Sub-Prime,1,1,base,0.0
9632,Prime,0,1,base,0.0
9633,Near-Prime,1,1,base,1.0
9634,Near-Prime,1,1,base,1.0
9635,Sub-Prime,1,1,base,0.0
9636,Sub-Prime,1,1,base,1.0
9637,Sub-Prime,1,1,base,1.0
9638,Prime,1,1,base,1.0
9639,Near-Prime,1,1,base,1.0
9640,Near-Prime,0,1,base,0.0
9641,Prime,1,1,base,1.0
9642,Sub-Prime,1,1,base,0.0
9643,Sub-Prime,1,1,base,0.0
9644,Sub-Prime,1,1,base,1.0
9645,Near-Prime,1,1,base,1.0
9646,Prime,0,1,base,0.0
9647,Prime,1,1,base,1.0
9648,Near-Prime,1,1,base,1.0
9649,Near-Prime,1,1,base,1.0
9650,Prime,1,1,base,1.0
9651,Near-Prime,0,1,base,0.0
9652,Sub-Prime,1,1,base,0.0
9653,Near-Prime,0,1,base,0.0
9654,Prime,1,1,base,1.0
9655,Near-Prime,0,1,base,0.0
9656,Near-Prime,1,1,base,0.0
9657,Near-Prime,1,1,base,1.0
9658,Near-Prime,1,1,base,0.0
9659,Sub-Prime,1,1,base,0.0
9660,Near-Prime,0,1,base,0.0
9661,Sub-Prime,1,1,base,0.0
9662,Near-Prime,0,1,base,0.0
9663,Sub-Prime,1,1,base,0.0
9664,Prime,0,1,base,0.0
9665,Sub-Prime,0,1,base,0.0
9666,Near-Prime,1,1,base,1.0
9667,Sub-Prime,1,1,base,0.0
9668,Sub-Prime,1,1,base,0.0
9669,Near-Prime,1,1,base,1.0
9670,Sub-Prime,1,1,base,0.0
9671,Near-Prime,1,1,base,0.0
9672,Sub-Prime,1,1,base,0.0
9673,Near-Prime,0,1,base,0.0
9674,Near-Prime,1,1,base,1.0
9675,Prime,0,1,base,0.0
9676,Near-Prime,1,1,base,1.0
9677,Prime,0,1,base,0.0
9678,Prime,1,1,base,1.0
9679,Near-Prime,1,1,base,1.0
9680,Prime,1,1,base,1.0
9681,Near-Prime,1,1,base,1.0
9682,Sub-Prime,1,1,base,0.0
9683,Prime,1,1,base,1.0
9684,Sub-Prime,1,1,base,0.0
9685,Near-Prime,1,1,base,0.0
9686,Near-Prime,1,1,base,0.0
9687,Near-Prime,1,1,base,1.0
9688,Near-Prime,1,1,base,0.0
9689,Sub-Prime,1,1,base,1.0
9690,Near-Prime,1,1,base,0.0
9691,Sub-Prime,0,1,base,0.0
9692,Sub-Prime,1,1,base,0.0
9693,Prime,1,1,base,1.0
9694,Prime,1,1,base,1.0
9695,Near-Prime,0,1,base,0.0
9696,Sub-Prime,0,1,base,0.0
9697,Near-Prime,1,1,base,1.0
9698,Near-Prime,1,1,base,1.0
9699,Prime,1,1,base,1.0
9700,Sub-Prime,1,1,base,0.0
9701,Near-Prime,1,1,base,1.0
9702,Near-Prime,1,1,base,1.0
9703,Prime,1,1,base,1.0
9704,Sub-Prime,0,1,base,0.0
9705,Sub-Prime,1,1,base,1.0
9706,Prime,1,1,base,1.0
9707,Near-Prime,1,1,base,0.0
9708,Near-Prime,1,1,base,1.0
9709,Prime,1,1,base,1.0
9710,Near-Prime,1,1,base,1.0
9711,Sub-Prime,0,1,base,0.0
9712,Near-Prime,1,1,base,1.0
9713,Prime,0,1,base,0.0
9714,Prime,1,1,base,1.0
9715,Near-Prime,1,1,base,1.0
9716,Near-Prime,1,1,base,1.0
9717,Near-Prime,1,1,base,1.0
9718,Near-Prime,0,1,base,0.0
9719,Prime,1,1,base,1.0
9720,Prime,0,1,base,0.0
9721,Near-Prime,1,1,base,1.0
9722,Near-Prime,1,1,base,1.0
9723,Prime,0,1,base,0.0
9724,Near-Prime,1,1,base,1.0
9725,Near-Prime,1,1,base,0.0
9726,Near-Prime,1,1,base,1.0
9727,Sub-Prime,1,1,base,0.0
9728,Sub-Prime,0,1,base,0.0
9729,Sub-Prime,1,1,base,0.0
9730,Sub-Prime,1,1,base,0.0
9731,Near-Prime,1,1,base,1.0
9732,Sub-Prime,1,1,base,0.0
9733,Near-Prime,0,1,base,0.0
9734,Sub-Prime,1,1,base,0.0
9735,Near-Prime,1,1,base,0.0
9736,Near-Prime,1,1,base,1.0
9737,Prime,1,1,base,1.0
9738,Near-Prime,1,1,base,1.0
9739,Sub-Prime,1,1,base,0.0
9740,Near-Prime,0,1,base,0.0
9741,Prime,1,1,base,1.0
9742,Near-Prime,1,1,base,1.0
9743,Near-Prime,1,1,base,1.0
9744,Prime,0,1,base,0.0
9745,Near-Prime,0,1,base,0.0
9746,Prime,1,1,base,1.0
9747,Prime,0,1,base,0.0
9748,Near-Prime,1,1,base,1.0
9749,Near-Prime,0,1,base,0.0
9750,Sub-Prime,0,1,base,0.0
9751,Near-Prime,1,1,base,1.0
9752,Near-Prime,1,1,base,1.0
9753,Near-Prime,1,1,base,0.0
9754,Sub-Prime,1,1,base,0.0
9755,Near-Prime,1,1,base,1.0
9756,Near-Prime,1,1,base,0.0
9757,Near-Prime,1,1,base,1.0
9758,Near-Prime,1,1,base,1.0
9759,Near-Prime,1,1,base,1.0
9760,Near-Prime,1,1,base,1.0
9761,Near-Prime,1,1,base,1.0
9762,Near-Prime,1,1,base,1.0
9763,Near-Prime,0,1,base,0.0
9764,Prime,1,1,base,1.0
9765,Near-Prime,0,1,base,0.0
9766,Prime,1,1,base,1.0
9767,Near-Prime,1,1,base,1.0
9768,Near-Prime,1,1,base,0.0
9769,Near-Prime,1,1,base,1.0
9770,Sub-Prime,1,1,base,0.0
9771,Prime,1,1,base,1.0
9772,Near-Prime,1,1,base,1.0
9773,Near-Prime,1,1,base,1.0
9774,Near-Prime,0,1,base,0.0
9775,Sub-Prime,1,1,base,0.0
9776,Near-Prime,1,1,base,1.0
9777,Prime,1,1,base,1.0
9778,Prime,1,1,base,1.0
9779,Near-Prime,1,1,base,1.0
9780,Near-Prime,1,1,base,1.0
9781,Prime,1,1,base,1.0
9782,Near-Prime,1,1,base,1.0
9783,Sub-Prime,1,1,base,0.0
9784,Sub-Prime,0,1,base,0.0
9785,Prime,1,1,base,1.0
9786,Near-Prime,1,1,base,1.0
9787,Prime,0,1,base,0.0
9788,Near-Prime,1,1,base,1.0
9789,Sub-Prime,1,1,base,0.0
9790,Prime,1,1,base,1.0
9791,Near-Prime,1,1,base,0.0
9792,Near-Prime,1,1,base,1.0
9793,Sub-Prime,1,1,base,0.0
9794,Near-Prime,1,1,base,1.0
9795,Near-Prime,1,1,base,1.0
9796,Near-Prime,1,1,base,1.0
9797,Near-Prime,1,1,base,1.0
9798,Sub-Prime,1,1,base,0.0
9799,Prime,1,1,base,1.0
9800,Near-Prime,0,1,base,0.0
9801,Prime,1,1,base,1.0
9802,Sub-Prime,1,1,base,0.0
9803,Near-Prime,0,1,base,0.0
9804,Sub-Prime,1,1,base,0.0
9805,Near-Prime,1,1,base,1.0
9806,Near-Prime,1,1,base,0.0
9807,Prime,1,1,base,1.0
9808,Prime,1,1,base,1.0
9809,Near-Prime,0,1,base,0.0
9810,Near-Prime,1,1,base,1.0
9811,Near-Prime,1,1,base,1.0
9812,Sub-Prime,1,1,base,0.0
9813,Prime,1,1,base,1.0
9814,Near-Prime,1,1,base,1.0
9815,Near-Prime,1,1,base,1.0
9816,Prime,1,1,base,1.0
9817,Prime,1,1,base,1.0
9818,Near-Prime,1,1,base,1.0
9819,Near-Prime,1,1,base,1.0
9820,Prime,1,1,base,1.0
9821,Near-Prime,1,1,base,1.0
9822,Prime,0,1,base,0.0
9823,Sub-Prime,1,1,base,0.0
9824,Near-Prime,0,1,base,0.0
9825,Near-Prime,0,1,base,0.0
9826,Near-Prime,1,1,base,1.0
9827,Prime,1,1,base,1.0
9828,Near-Prime,1,1,base,1.0
9829,Prime,1,1,base,1.0
9830,Near-Prime,1,1,base,0.0
9831,Sub-Prime,1,1,base,1.0
9832,Sub-Prime,0,1,base,0.0
9833,Sub-Prime,1,1,base,1.0
9834,Near-Prime,1,1,base,1.0
9835,Sub-Prime,1,1,base,0.0
9836,Near-Prime,0,1,base,0.0
9837,Prime,1,1,base,1.0
9838,Sub-Prime,1,1,base,0.0
9839,Sub-Prime,1,1,base,1.0
9840,Near-Prime,1,1,base,0.0
9841,Near-Prime,1,1,base,1.0
9842,Prime,1,1,base,1.0
9843,Near-Prime,1,1,base,1.0
9844,Prime,1,1,base,1.0
9845,Sub-Prime,1,1,base,0.0
9846,Near-Prime,1,1,base,0.0
9847,Prime,1,1,base,1.0
9848,Prime,1,1,base,1.0
9849,Near-Prime,1,1,base,0.0
9850,Near-Prime,1,1,base,1.0
9851,Sub-Prime,1,1,base,0.0
9852,Near-Prime,0,1,base,0.0
9853,Sub-Prime,1,1,base,1.0
9854,Sub-Prime,1,1,base,1.0
9855,Prime,1,1,base,1.0
9856,Sub-Prime,1,1,base,0.0
9857,Near-Prime,1,1,base,0.0
9858,Prime,1,1,base,1.0
9859,Near-Prime,1,1,base,0.0
9860,Sub-Prime,1,1,base,0.0
9861,Near-Prime,1,1,base,1.0
9862,Prime,1,1,base,1.0
9863,Near-Prime,1,1,base,1.0
9864,Prime,1,1,base,1.0
9865,Near-Prime,1,1,base,1.0
9866,Near-Prime,1,1,base,1.0
9867,Sub-Prime,1,1,base,0.0
9868,Near-Prime,1,1,base,1.0
9869,Near-Prime,1,1,base,0.0
9870,Near-Prime,1,1,base,0.0
9871,Near-Prime,0,1,base,0.0
9872,Prime,1,1,base,1.0
9873,Sub-Prime,1,1,base,1.0
9874,Near-Prime,0,1,base,0.0
9875,Sub-Prime,0,1,base,0.0
9876,Near-Prime,1,1,base,1.0
9877,Near-Prime,0,1,base,0.0
9878,Sub-Prime,1,1,base,0.0
9879,Sub-Prime,1,1,base,0.0
9880,Prime,1,1,base,1.0
9881,Near-Prime,1,1,base,1.0
9882,Near-Prime,1,1,base,1.0
9883,Near-Prime,1,1,base,1.0
9884,Sub-Prime,1,1,base,0.0
9885,Sub-Prime,1,1,base,0.0
9886,Near-Prime,0,1,base,0.0
9887,Sub-Prime,1,1,base,0.0
9888,Prime,1,1,base,1.0
9889,Prime,0,1,base,0.0
9890,Near-Prime,1,1,base,1.0
9891,Sub-Prime,1,1,base,0.0
9892,Near-Prime,1,1,base,1.0
9893,Sub-Prime,1,1,base,1.0
9894,Near-Prime,0,1,base,0.0
9895,Sub-Prime,1,1,base,1.0
9896,Near-Prime,1,1,base,1.0
9897,Near-Prime,1,1,base,1.0
9898,Near-Prime,1,1,base,1.0
9899,Sub-Prime,1,1,base,1.0
9900,Near-Prime,1,1,base,1.0
9901,Sub-Prime,1,1,base,0.0
9902,Prime,1,1,base,1.0
9903,Near-Prime,1,1,base,1.0
9904,Sub-Prime,1,1,base,0.0
9905,Near-Prime,0,1,base,0.0
9906,Sub-Prime,1,1,base,0.0
9907,Near-Prime,1,1,base,1.0
9908,Sub-Prime,1,1,base,1.0
9909,Near-Prime,0,1,base,0.0
9910,Near-Prime,1,1,base,1.0
9911,Prime,1,1,base,1.0
9912,Near-Prime,1,1,base,1.0
9913,Prime,1,1,base,1.0
9914,Prime,1,1,base,1.0
9915,Prime,1,1,base,1.0
9916,Near-Prime,1,1,base,1.0
9917,Prime,1,1,base,1.0
9918,Near-Prime,1,1,base,0.0
9919,Near-Prime,1,1,base,0.0
9920,Prime,1,1,base,1.0
9921,Sub-Prime,1,1,base,0.0
9922,Near-Prime,0,1,base,0.0
9923,Near-Prime,1,1,base,1.0
9924,Sub-Prime,0,1,base,0.0
9925,Prime,1,1,base,1.0
9926,Near-Prime,1,1,base,1.0
9927,Near-Prime,0,1,base,0.0
9928,Prime,1,1,base,1.0
9929,Near-Prime,1,1,base,1.0
9930,Prime,0,1,base,0.0
9931,Sub-Prime,1,1,base,1.0
9932,Near-Prime,0,1,base,0.0
9933,Near-Prime,1,1,base,1.0
9934,Near-Prime,1,1,base,1.0
9935,Sub-Prime,1,1,base,0.0
9936,Near-Prime,1,1,base,1.0
9937,Sub-Prime,1,1,base,0.0
9938,Sub-Prime,1,1,base,0.0
9939,Near-Prime,1,1,base,1.0
9940,Near-Prime,1,1,base,0.0
9941,Prime,1,1,base,1.0
9942,Near-Prime,1,1,base,0.0
9943,Near-Prime,0,1,base,0.0
9944,Sub-Prime,1,1,base,1.0
9945,Sub-Prime,1,1,base,0.0
9946,Near-Prime,1,1,base,1.0
9947,Sub-Prime,0,1,base,0.0
9948,Near-Prime,1,1,base,1.0
9949,Sub-Prime,1,1,base,0.0
9950,Near-Prime,1,1,base,1.0
9951,Prime,1,1,base,1.0
9952,Prime,1,1,base,1.0
9953,Near-Prime,1,1,base,0.0
9954,Sub-Prime,1,1,base,0.0
9955,Prime,1,1,base,1.0
9956,Prime,1,1,base,1.0
9957,Prime,1,1,base,1.0
9958,Sub-Prime,1,1,base,1.0
9959,Near-Prime,1,1,base,1.0
9960,Sub-Prime,1,1,base,0.0
9961,Sub-Prime,1,1,base,0.0
9962,Sub-Prime,1,1,base,1.0
9963,Near-Prime,1,1,base,1.0
9964,Prime,1,1,base,1.0
9965,Near-Prime,1,1,base,1.0
9966,Near-Prime,1,1,base,1.0
9967,Prime,1,1,base,1.0
9968,Sub-Prime,1,1,base,0.0
9969,Sub-Prime,1,1,base,0.0
9970,Sub-Prime,1,1,base,1.0
9971,Prime,1,1,base,1.0
9972,Near-Prime,1,1,base,1.0
9973,Near-Prime,1,1,base,1.0
9974,Prime,0,1,base,0.0
9975,Sub-Prime,1,1,base,0.0
9976,Sub-Prime,1,1,base,0.0
9977,Near-Prime,0,1,base,0.0
9978,Prime,1,1,base,1.0
9979,Near-Prime,1,1,base,1.0
9980,Sub-Prime,1,1,base,0.0
9981,Near-Prime,1,1,base,1.0
9982,Sub-Prime,1,1,base,1.0
9983,Near-Prime,1,1,base,0.0
9984,Near-Prime,1,1,base,1.0
9985,Near-Prime,1,1,base,0.0
9986,Prime,1,1,base,1.0
9987,Near-Prime,1,1,base,0.0
9988,Sub-Prime,1,1,base,0.0
9989,Near-Prime,1,1,base,1.0
9990,Near-Prime,1,1,base,0.0
9991,Prime,1,1,base,1.0
9992,Near-Prime,1,1,base,1.0
9993,Near-Prime,1,1,base,1.0
9994,Prime,0,1,base,0.0
9995,Near-Prime,1,1,base,1.0
9996,Prime,1,1,base,1.0
9997,Sub-Prime,1,1,base,1.0
9998,Sub-Prime,1,1,base,1.0
9999,Prime,1,1,base,1.0
10000,Sub-Prime,1,1,base,1.0
10001,Near-Prime,1,1,base,0.0
10002,Near-Prime,1,1,base,1.0
10003,Near-Prime,1,1,base,1.0
10004,Prime,1,1,base,1.0
10005,Near-Prime,1,1,base,0.0
10006,Prime,1,1,base,1.0
10007,Near-Prime,1,1,base,1.0
10008,Near-Prime,1,1,base,1.0
10009,Near-Prime,1,1,base,1.0
10010,Prime,1,1,base,1.0
10011,Sub-Prime,0,1,base,0.0
10012,Near-Prime,1,1,base,1.0
10013,Sub-Prime,1,1,base,0.0
10014,Sub-Prime,0,1,base,0.0
10015,Prime,0,1,base,0.0
10016,Sub-Prime,1,1,base,0.0
10017,Near-Prime,1,1,base,1.0
10018,Near-Prime,1,1,base,1.0
10019,Prime,1,1,base,1.0
10020,Prime,1,1,base,1.0
10021,Sub-Prime,1,1,base,0.0
10022,Near-Prime,0,1,base,0.0
10023,Sub-Prime,1,1,base,1.0
10024,Near-Prime,1,1,base,1.0
10025,Near-Prime,1,1,base,0.0
10026,Sub-Prime,1,1,base,0.0
10027,Prime,1,1,base,1.0
10028,Sub-Prime,1,1,base,0.0
10029,Sub-Prime,1,1,base,1.0
10030,Sub-Prime,1,1,base,1.0
10031,Near-Prime,1,1,base,1.0
10032,Near-Prime,0,1,base,0.0
10033,Sub-Prime,1,1,base,1.0
10034,Prime,1,1,base,1.0
10035,Prime,1,1,base,1.0
10036,Near-Prime,1,1,base,1.0
10037,Near-Prime,1,1,base,1.0
10038,Prime,1,1,base,1.0
10039,Prime,1,1,base,1.0
10040,Sub-Prime,1,1,base,1.0
10041,Prime,1,1,base,1.0
10042,Sub-Prime,1,1,base,1.0
10043,Near-Prime,1,1,base,1.0
10044,Near-Prime,1,1,base,1.0
10045,Near-Prime,1,1,base,0.0
10046,Sub-Prime,1,1,base,0.0
10047,Sub-Prime,1,1,base,1.0
10048,Prime,1,1,base,1.0
10049,Prime,1,1,base,1.0
10050,Near-Prime,1,1,base,1.0
10051,Near-Prime,1,1,base,1.0
10052,Near-Prime,1,1,base,1.0
10053,Near-Prime,0,1,base,0.0
10054,Near-Prime,1,1,base,1.0
10055,Near-Prime,1,1,base,1.0
10056,Prime,1,1,base,1.0
10057,Prime,1,1,base,1.0
10058,Near-Prime,1,1,base,1.0
10059,Sub-Prime,1,1,base,1.0
10060,Prime,0,1,base,0.0
10061,Near-Prime,1,1,base,1.0
10062,Near-Prime,1,1,base,1.0
10063,Sub-Prime,1,1,base,0.0
10064,Prime,1,1,base,1.0
10065,Near-Prime,1,1,base,1.0
10066,Near-Prime,1,1,base,0.0
10067,Near-Prime,1,1,base,1.0
10068,Near-Prime,1,1,base,1.0
10069,Near-Prime,1,1,base,1.0
10070,Near-Prime,1,1,base,1.0
10071,Sub-Prime,1,1,base,0.0
10072,Near-Prime,0,1,base,0.0
10073,Sub-Prime,1,1,base,1.0
10074,Near-Prime,1,1,base,1.0
10075,Near-Prime,0,1,base,0.0
10076,Near-Prime,1,1,base,1.0
10077,Near-Prime,1,1,base,1.0
10078,Near-Prime,1,1,base,1.0
10079,Sub-Prime,1,1,base,0.0
10080,Near-Prime,1,1,base,1.0
10081,Near-Prime,0,1,base,0.0
10082,Near-Prime,1,1,base,1.0
10083,Near-Prime,0,1,base,0.0
10084,Sub-Prime,1,1,base,0.0
10085,Near-Prime,1,1,base,1.0
10086,Prime,1,1,base,1.0
10087,Near-Prime,1,1,base,1.0
10088,Near-Prime,1,1,base,1.0
10089,Prime,1,1,base,1.0
10090,Near-Prime,0,1,base,0.0
10091,Prime,1,1,base,1.0
10092,Sub-Prime,1,1,base,0.0
10093,Sub-Prime,0,1,base,0.0
10094,Near-Prime,1,1,base,1.0
10095,Sub-Prime,1,1,base,0.0
10096,Near-Prime,1,1,base,0.0
10097,Sub-Prime,1,1,base,1.0
10098,Prime,1,1,base,1.0
10099,Prime,1,1,base,1.0
10100,Prime,1,1,base,1.0
10101,Prime,1,1,base,1.0
10102,Prime,1,1,base,1.0
10103,Near-Prime,1,1,base,1.0
10104,Near-Prime,1,1,base,0.0
10105,Sub-Prime,1,1,base,1.0
10106,Near-Prime,1,1,base,1.0
10107,Prime,1,1,base,1.0
10108,Near-Prime,1,1,base,1.0
10109,Near-Prime,1,1,base,1.0
10110,Near-Prime,1,1,base,1.0
10111,Sub-Prime,1,1,base,0.0
10112,Near-Prime,1,1,base,1.0
10113,Near-Prime,1,1,base,1.0
10114,Prime,1,1,base,1.0
10115,Prime,1,1,base,1.0
10116,Sub-Prime,1,1,base,1.0
10117,Prime,0,1,base,0.0
10118,Prime,1,1,base,1.0
10119,Near-Prime,0,1,base,0.0
10120,Prime,1,1,base,1.0
10121,Sub-Prime,1,1,base,1.0
10122,Prime,1,1,base,1.0
10123,Near-Prime,0,1,base,0.0
10124,Prime,1,1,base,1.0
10125,Near-Prime,1,1,base,1.0
10126,Prime,1,1,base,1.0
10127,Near-Prime,1,1,base,1.0
10128,Near-Prime,1,1,base,1.0
10129,Prime,1,1,base,1.0
10130,Near-Prime,0,1,base,0.0
10131,Prime,1,1,base,1.0
10132,Near-Prime,1,1,base,1.0
10133,Prime,1,1,base,1.0
10134,Near-Prime,1,1,base,1.0
10135,Sub-Prime,0,1,base,0.0
10136,Prime,1,1,base,1.0
10137,Sub-Prime,1,1,base,0.0
10138,Prime,1,1,base,1.0
10139,Near-Prime,1,1,base,1.0
10140,Near-Prime,1,1,base,1.0
10141,Near-Prime,1,1,base,1.0
10142,Near-Prime,1,1,base,0.0
10143,Near-Prime,1,1,base,0.0
10144,Prime,0,1,base,0.0
10145,Near-Prime,1,1,base,0.0
10146,Near-Prime,1,1,base,1.0
10147,Sub-Prime,0,1,base,0.0
10148,Near-Prime,0,1,base,0.0
10149,Sub-Prime,1,1,base,1.0
10150,Near-Prime,0,1,base,0.0
10151,Near-Prime,1,1,base,1.0
10152,Prime,0,1,base,0.0
10153,Near-Prime,1,1,base,1.0
10154,Near-Prime,0,1,base,0.0
10155,Near-Prime,0,1,base,0.0
10156,Sub-Prime,1,1,base,0.0
10157,Sub-Prime,0,1,base,0.0
10158,Prime,1,1,base,1.0
10159,Near-Prime,1,1,base,1.0
10160,Sub-Prime,1,1,base,0.0
10161,Sub-Prime,0,1,base,0.0
10162,Near-Prime,1,1,base,1.0
10163,Near-Prime,0,1,base,0.0
10164,Near-Prime,1,1,base,1.0
10165,Sub-Prime,1,1,base,1.0
10166,Near-Prime,0,1,base,0.0
10167,Prime,1,1,base,1.0
10168,Near-Prime,1,1,base,0.0
10169,Near-Prime,1,1,base,1.0
10170,Near-Prime,1,1,base,0.0
10171,Prime,1,1,base,1.0
10172,Sub-Prime,1,1,base,0.0
10173,Near-Prime,1,1,base,0.0
10174,Prime,1,1,base,1.0
10175,Sub-Prime,1,1,base,1.0
10176,Prime,1,1,base,1.0
10177,Near-Prime,0,1,base,0.0
10178,Near-Prime,1,1,base,1.0
10179,Prime,1,1,base,1.0
10180,Sub-Prime,1,1,base,1.0
10181,Near-Prime,1,1,base,1.0
10182,Prime,1,1,base,1.0
10183,Near-Prime,1,1,base,1.0
10184,Sub-Prime,1,1,base,0.0
10185,Near-Prime,1,1,base,0.0
10186,Sub-Prime,1,1,base,0.0
10187,Near-Prime,1,1,base,0.0
10188,Near-Prime,1,1,base,0.0
10189,Near-Prime,1,1,base,1.0
10190,Near-Prime,1,1,base,1.0
10191,Sub-Prime,1,1,base,0.0
10192,Sub-Prime,1,1,base,0.0
10193,Prime,1,1,base,1.0
10194,Sub-Prime,1,1,base,1.0
10195,Near-Prime,0,1,base,0.0
10196,Prime,1,1,base,1.0
10197,Near-Prime,1,1,base,1.0
10198,Near-Prime,1,1,base,0.0
10199,Sub-Prime,1,1,base,1.0
10200,Near-Prime,1,1,base,1.0
10201,Near-Prime,1,1,base,1.0
10202,Near-Prime,1,1,base,1.0
10203,Prime,1,1,base,1.0
10204,Near-Prime,0,1,base,0.0
10205,Sub-Prime,1,1,base,0.0
10206,Near-Prime,0,1,base,0.0
10207,Sub-Prime,0,1,base,0.0
10208,Near-Prime,1,1,base,1.0
10209,Near-Prime,0,1,base,0.0
10210,Near-Prime,1,1,base,1.0
10211,Near-Prime,1,1,base,1.0
10212,Prime,0,1,base,0.0
10213,Near-Prime,1,1,base,1.0
10214,Near-Prime,0,1,base,0.0
10215,Near-Prime,1,1,base,1.0
10216,Prime,1,1,base,1.0
10217,Prime,1,1,base,1.0
10218,Near-Prime,1,1,base,1.0
10219,Near-Prime,1,1,base,1.0
10220,Prime,1,1,base,1.0
10221,Prime,1,1,base,1.0
10222,Sub-Prime,1,1,base,1.0
10223,Prime,1,1,base,1.0
10224,Prime,1,1,base,1.0
10225,Near-Prime,1,1,base,1.0
10226,Near-Prime,1,1,base,1.0
10227,Near-Prime,0,1,base,0.0
10228,Near-Prime,1,1,base,1.0
10229,Sub-Prime,1,1,base,0.0
10230,Prime,1,1,base,1.0
10231,Near-Prime,1,1,base,1.0
10232,Near-Prime,1,1,base,1.0
10233,Sub-Prime,1,1,base,0.0
10234,Near-Prime,1,1,base,1.0
10235,Near-Prime,1,1,base,1.0
10236,Sub-Prime,0,1,base,0.0
10237,Near-Prime,1,1,base,0.0
10238,Sub-Prime,1,1,base,1.0
10239,Near-Prime,1,1,base,1.0
10240,Prime,1,1,base,1.0
10241,Sub-Prime,1,1,base,1.0
10242,Sub-Prime,1,1,base,0.0
10243,Near-Prime,1,1,base,1.0
10244,Near-Prime,1,1,base,1.0
10245,Near-Prime,0,1,base,0.0
10246,Near-Prime,1,1,base,0.0
10247,Sub-Prime,1,1,base,0.0
10248,Near-Prime,0,1,base,0.0
10249,Sub-Prime,1,1,base,1.0
10250,Sub-Prime,1,1,base,0.0
10251,Near-Prime,1,1,base,0.0
10252,Near-Prime,1,1,base,1.0
10253,Sub-Prime,1,1,base,0.0
10254,Sub-Prime,1,1,base,0.0
10255,Near-Prime,1,1,base,0.0
10256,Near-Prime,0,1,base,0.0
10257,Sub-Prime,0,1,base,0.0
10258,Sub-Prime,0,1,base,0.0
10259,Near-Prime,1,1,base,1.0
10260,Sub-Prime,1,1,base,0.0
10261,Near-Prime,0,1,base,0.0
10262,Near-Prime,1,1,base,1.0
10263,Prime,1,1,base,1.0
10264,Prime,0,1,base,0.0
10265,Near-Prime,1,1,base,1.0
10266,Near-Prime,1,1,base,1.0
10267,Near-Prime,1,1,base,1.0
10268,Near-Prime,1,1,base,1.0
10269,Near-Prime,1,1,base,1.0
10270,Prime,1,1,base,1.0
10271,Prime,1,1,base,1.0
10272,Near-Prime,1,1,base,1.0
10273,Prime,1,1,base,1.0
10274,Near-Prime,0,1,base,0.0
10275,Near-Prime,0,1,base,0.0
10276,Near-Prime,1,1,base,1.0
10277,Near-Prime,1,1,base,1.0
10278,Prime,1,1,base,1.0
10279,Near-Prime,1,1,base,1.0
10280,Near-Prime,1,1,base,0.0
10281,Prime,1,1,base,1.0
10282,Near-Prime,1,1,base,1.0
10283,Near-Prime,1,1,base,1.0
10284,Sub-Prime,1,1,base,0.0
10285,Prime,0,1,base,0.0
10286,Prime,1,1,base,1.0
10287,Prime,1,1,base,1.0
10288,Sub-Prime,1,1,base,0.0
10289,Near-Prime,0,1,base,0.0
10290,Near-Prime,1,1,base,1.0
10291,Near-Prime,1,1,base,1.0
10292,Near-Prime,1,1,base,1.0
10293,Sub-Prime,1,1,base,1.0
10294,Sub-Prime,1,1,base,0.0
10295,Sub-Prime,1,1,base,0.0
10296,Near-Prime,1,1,base,1.0
10297,Near-Prime,0,1,base,0.0
10298,Prime,1,1,base,1.0
10299,Sub-Prime,1,1,base,0.0
10300,Near-Prime,0,1,base,0.0
